base_symbol,quote_symbol,markets_count,markets
"XAUT","AED",1,"btse"
"XAUT","INR",1,"btse"
"XAUT","EUR",1,"btse"
"XAUT","SGD",1,"btse"
"XAUT","HKD",1,"btse"
"XAUT","CAD",1,"btse"
"XAUT","USDC",1,"CoinEx"
"XAUT","KRW",1,"Coinone"
"XAUT","AUD",1,"IndependentReserve"
"XAUT","IDR",1,"indodax"
"XAUT","TRY",1,"whitebit"
"XRD","USD",1,"Bitfinex"
"XRD","USDT",5,"BitMart;CoinEx;Gateio;Kucoin;mexc"
"XRD","BTC",1,"CoinEx"
"XRD","ETH",1,"Gateio"
"GT","USDT",4,"Bitfinex;Gateio;HuobiPro;LAToken"
"GT","USD",1,"Bitfinex"
"GT","THB",1,"Bitkub"
"GT","BTC",1,"Gateio"
"GT","ETH",1,"Gateio"
"TOMI","USD",1,"Bitfinex"
"TOMI","USDT",1,"mexc"
"CNHT","BTC",1,"Bitfinex"
"CNHT","USDT",1,"Bitfinex"
"GMTT","USD",1,"Bitfinex"
"GMTT","USDT",4,"bitget;BitMart;Gateio;HuobiPro"
"GMTT","BTC",1,"Exmo"
"QTF","USD",1,"Bitfinex"
"QTF","BTC",1,"Bitfinex"
"PNK","USD",1,"Bitfinex"
"PNK","USDT",1,"CoinEx"
"PNK","ETH",1,"Gateio"
"MODE","USD",1,"Bitfinex"
"MODE","USDT",4,"bybit;CoinEx;Gateio;mexc"
"TON","USDT",10,"Bitfinex;bitget;bybit;Cexio;cryptodotcom;Gateio;Kraken;OKEX;whitebit;Binance"
"TON","USD",7,"Bitfinex;Bitstamp;Coinbase;cryptodotcom;hashkey;Kraken;OKEX"
"TON","EUR",8,"bitget;Bitstamp;bitvavo;bybit;cryptodotcom;Kraken;OKEX;whitebit"
"TON","USDC",7,"bitget;bullish;bybit;Kraken;OKEX;whitebit;Binance"
"TON","KRW",3,"Bithumb;Coinone;Korbit"
"TON","THB",1,"Bitkub"
"TON","BTC",3,"CoinEx;HitBTC;Binance"
"TON","BRL",1,"MercadoBitcoin"
"TON","CAD",1,"NDAX"
"TON","IDR",1,"Binance"
"TON","TRY",1,"Binance"
"TON","FDUSD",1,"Binance"
"GUN","USD",3,"Bitfinex;cryptodotcom;Kraken"
"GUN","USDT",4,"bitget;Gateio;mexc;Binance"
"GUN","EUR",1,"Kraken"
"GUN","USDC",2,"mexc;Binance"
"GUN","FDUSD",1,"Binance"
"GUN","BNB",1,"Binance"
"GUN","TRY",1,"Binance"
"XEC","USD",1,"Bitfinex"
"XEC","KRW",4,"Bithumb;Coinone;Korbit;Upbit"
"XEC","BTC",1,"CoinEx"
"XEC","USDC",1,"CoinEx"
"XEC","BCH",1,"CoinEx"
"XEC","USDT",3,"Gateio;whitebit;Binance"
"XEC","TRY",1,"Binance"
"AMPL","USDT",2,"Bitfinex;Kucoin"
"AMPL","USD",1,"Bitfinex"
"AMPL","ETH",1,"Kucoin"
"AMPL","BTC",1,"Kucoin"
"JUSTICE","USD",1,"Bitfinex"
"JUSTICE","USDT",1,"mexc"
"VELAR","USD",1,"Bitfinex"
"VELAR","USDT",1,"Gateio"
"HI","USD",1,"Bitfinex"
"HI","USDT",1,"BitMart"
"USDF","USDT",2,"Bitfinex;mexc"
"USDF","USD",1,"Bitfinex"
"NXRA","USD",1,"Bitfinex"
"NXRA","USDT",3,"CoinEx;Kucoin;mexc"
"NXRA","ETH",1,"Kucoin"
"VEE","USD",1,"Bitfinex"
"VEE","BTC",1,"BitTrex"
"ETP","USD",1,"Bitfinex"
"ETP","ETH",1,"HitBTC"
"ETP","BTC",1,"HitBTC"
"ETP","USDT",1,"mexc"
"TREEB","USD",1,"Bitfinex"
"TREEB","USDT",1,"probit"
"HT","USD",1,"Bitfinex"
"HT","USDT",2,"Gateio;Poloniex"
"HT","BTC",1,"Gateio"
"HT","JPY",1,"huobijapan"
"HT","ETH",1,"HuobiPro"
"GOC","USD",1,"Bitfinex"
"GOC","USDT",1,"BitMart"
"GOC","ETH",1,"BitMart"
"POPSICLE","USD",1,"Bitfinex"
"POPSICLE","ETH",1,"Gateio"
"UOS","BTC",1,"Bitfinex"
"UOS","USD",1,"Bitfinex"
"UOS","KRW",2,"Bithumb;Coinone"
"UOS","USDT",4,"CoinEx;Gateio;HuobiPro;Kucoin"
"UOS","ETH",1,"Gateio"
"BEST","USD",1,"Bitfinex"
"BEST","BTC",1,"bitpanda"
"BEST","EUR",1,"bitpanda"
"OMNILAYER","USD",1,"Bitfinex"
"SENATE","USD",1,"Bitfinex"
"SENATE","USDT",1,"Gateio"
"NYM","USD",2,"Bitfinex;Kraken"
"NYM","USDT",5,"bitget;bybit;Gateio;HuobiPro;Kucoin"
"NYM","EUR",1,"Kraken"
"NYM","USDC",1,"OKEX"
"MANTLE","USD",4,"Bitfinex;Cexio;Coinbase;Kraken"
"MANTLE","KRW",3,"Bithumb;Coinone;Upbit"
"MANTLE","THB",1,"Bitkub"
"MANTLE","BTC",3,"bybit;CoinEx;Upbit"
"MANTLE","USDT",3,"bybit;Gateio;mexc"
"MANTLE","USDE",1,"bybit"
"MANTLE","XRP",1,"bybit"
"MANTLE","USDC",2,"bybit;mexc"
"MANTLE","ETH",1,"bybit"
"MANTLE","USD1",1,"bybit"
"MANTLE","RLUSD",1,"bybit"
"MANTLE","SOL",1,"bybit"
"MANTLE","EUR",1,"Kraken"
"RBTC","USD",1,"Bitfinex"
"RBTC","BTC",1,"LBank"
"BRISE","USD",1,"Bitfinex"
"BRISE","USDT",4,"BitMart;Gateio;HuobiPro;Kucoin"
"AZERO","USD",1,"Bitfinex"
"AZERO","BTC",1,"CoinEx"
"AZERO","USDT",3,"CoinEx;Kucoin;mexc"
"AZERO","USDC",1,"mexc"
"COMP","USD",6,"Bitfinex;Bitstamp;Coinbase;cryptodotcom;Kraken;OKEX"
"COMP","USDT",8,"Bitfinex;bitget;bybit;cryptodotcom;Gateio;OKEX;whitebit;Binance"
"COMP","KRW",4,"Bithumb;Coinone;Korbit;Upbit"
"COMP","THB",1,"Bitkub"
"COMP","USDC",3,"Bitso;CoinJar;Binance"
"COMP","EUR",4,"Bitstamp;bitvavo;Kraken;whitebit"
"COMP","AUD",3,"BTCMarkets;CoinJar;IndependentReserve"
"COMP","BTC",4,"Coinbase;Kraken;Upbit;Binance"
"COMP","GBP",1,"CoinJar"
"COMP","ETH",1,"HitBTC"
"COMP","NZD",1,"IndependentReserve"
"COMP","CAD",1,"NDAX"
"COMP","TRY",1,"Binance"
"EGLD","USD",4,"Bitfinex;Coinbase;cryptodotcom;Kraken"
"EGLD","USDT",8,"Bitfinex;bitget;bybit;cryptodotcom;Gateio;OKEX;whitebit;Binance"
"EGLD","KRW",3,"Bithumb;Korbit;Upbit"
"EGLD","EUR",4,"bitvavo;Kraken;whitebit;Binance"
"EGLD","USDC",3,"CoinEx;whitebit;Binance"
"EGLD","BTC",5,"CoinEx;HitBTC;Kucoin;whitebit;Binance"
"EGLD","IDR",1,"indodax"
"EGLD","TRY",2,"whitebit;Binance"
"EGLD","RON",1,"Binance"
"EGLD","BNB",1,"Binance"
"EGLD","ETH",1,"Binance"
"PLANETS","USD",1,"Bitfinex"
"PLANETS","USDT",1,"BitMart"
"MOB","USD",1,"Bitfinex"
"MOB","USDT",3,"BitMart;CoinEx;Gateio"
"MOB","BTC",1,"CoinEx"
"MOB","ETH",1,"Gateio"
"NEXO","USD",1,"Bitfinex"
"NEXO","BTC",3,"Bitfinex;CoinEx;Binance"
"NEXO","USDT",6,"Bitfinex;bitget;bybit;Gateio;whitebit;Binance"
"NEXO","EUR",1,"Bitstamp"
"NEXO","ETH",1,"Gateio"
"LUXO","USD",1,"Bitfinex"
"DORAV2","USD",1,"Bitfinex"
"DORAV2","USDT",3,"Gateio;HuobiPro;OKEX"
"DORAV2","ETH",1,"Gateio"
"SUN","USD",3,"Bitfinex;Cexio;Kraken"
"SUN","USDT",6,"Bitfinex;bitget;bybit;Gateio;whitebit;Binance"
"SUN","KRW",3,"Bithumb;Coinone;Upbit"
"SUN","EUR",1,"Kraken"
"SUN","USDD",1,"Poloniex"
"SUN","BTC",1,"Upbit"
"SUN","USDC",1,"whitebit"
"SUN","TRY",1,"Binance"
"POLC","USD",1,"Bitfinex"
"POLC","ETH",1,"Gateio"
"POLC","USDT",1,"Gateio"
"RLY","USD",1,"Bitfinex"
"RLY","EUR",1,"Bitstamp"
"RLY","GBP",1,"Coinbase"
"RLY","ETH",1,"Gateio"
"RLY","KRW",1,"Korbit"
"RLY","BRL",1,"MercadoBitcoin"
"RLY","BTC",1,"Upbit"
"RLY","USDT",1,"Upbit"
"TRADE","USD",1,"Bitfinex"
"TRADE","USDT",4,"CoinEx;Gateio;Kucoin;mexc"
"TRADE","BTC",1,"Kucoin"
"WILD","USD",1,"Bitfinex"
"WILD","USDT",4,"BitMart;CoinEx;Gateio;Kucoin"
"VSYS","USD",1,"Bitfinex"
"VSYS","BTC",2,"CoinEx;Kucoin"
"VSYS","USDT",3,"CoinEx;HuobiPro;Kucoin"
"VSYS","KRW",1,"Coinone"
"VSYS","IDR",1,"indodax"
"CRV","USD",7,"Bitfinex;Bitstamp;Cexio;Coinbase;cryptodotcom;Kraken;OKEX"
"CRV","USDT",9,"Bitfinex;bitget;bybit;Cexio;cryptodotcom;Gateio;OKEX;whitebit;Binance"
"CRV","BTC",6,"bitget;Coinbase;Gateio;Upbit;whitebit;Binance"
"CRV","KRW",3,"Bithumb;Coinone;Korbit"
"CRV","THB",1,"Bitkub"
"CRV","EUR",5,"Bitstamp;bitvavo;Coinbase;Kraken;OKEX"
"CRV","USDC",5,"bullish;bybit;Gateio;whitebit;Binance"
"CRV","GBP",1,"Coinbase"
"CRV","AUD",1,"CoinJar"
"CRV","ETH",2,"Gateio;mexc"
"CRV","ZAR",1,"Luno"
"CRV","MYR",1,"Luno"
"CRV","BRL",1,"MercadoBitcoin"
"CRV","CAD",1,"NDAX"
"CRV","TRY",2,"whitebit;Binance"
"EURT","USD",1,"Bitfinex"
"EURT","GBP",1,"Bitfinex"
"EURT","USDT",2,"Gateio;HuobiPro"
"EURT","EUR",1,"Kraken"
"SIDUS","USD",1,"Bitfinex"
"SIDUS","USDT",3,"bybit;Gateio;Kucoin"
"SPELL","USD",4,"Bitfinex;Coinbase;cryptodotcom;Kraken"
"SPELL","USDT",4,"bitget;bybit;Gateio;Binance"
"SPELL","TRY",2,"BTCTurk;Binance"
"SPELL","ETH",1,"Gateio"
"SPELL","BTC",1,"HitBTC"
"SPELL","EUR",1,"Kraken"
"LYM","USD",1,"Bitfinex"
"LYM","USDT",1,"Gateio"
"LYM","BTC",1,"Gateio"
"LYM","ETH",1,"Gateio"
"DVF","USD",1,"Bitfinex"
"DVF","USDT",1,"CoinEx"
"SX","USD",1,"Bitfinex"
"SX","USDT",1,"mexc"
"KAI","USD",1,"Bitfinex"
"KAI","BTC",1,"CoinEx"
"KAI","KRW",1,"Coinone"
"KAI","USDT",2,"DigiFinex;LAToken"
"KAI","IDR",1,"indodax"
"KAI","ETH",1,"Kucoin"
"ALBT","USD",1,"Bitfinex"
"HMT","USD",1,"Bitfinex"
"HMT","USDT",3,"CoinEx;Gateio;LAToken"
"HMT","ETH",1,"Gateio"
"PNT","USD",1,"Bitfinex"
"PNT","ETH",1,"Gateio"
"PNT","USDT",1,"Gateio"
"PNT","BTC",1,"Kucoin"
"XRA","USD",1,"Bitfinex"
"MWC","USDT",1,"Bitforex"
"MWC","BTC",1,"whitebit"
"CREDIT","USDT",1,"Bitforex"
"BF","ETH",1,"Bitforex"
"BF","BTC",1,"Bitforex"
"BF","USDT",1,"Bitforex"
"TNC","USDT",1,"Bitforex"
"ABYSS","USDT",1,"Bitforex"
"ABYSS","BTC",1,"HitBTC"
"ABYSS","ETH",1,"HitBTC"
"ABYSS","IDR",1,"indodax"
"UBEX","ETH",1,"Bitforex"
"SAROS","USDT",7,"bitget;bybit;CoinEx;Gateio;HuobiPro;Kucoin;mexc"
"SAROS","KRW",1,"Coinone"
"SAROS","USD",1,"Kraken"
"SAROS","EUR",1,"Kraken"
"ROSE","USDT",6,"bitget;bybit;Coinbase;Gateio;whitebit;Binance"
"ROSE","EUR",1,"bitvavo"
"ROSE","USD",2,"Cexio;Coinbase"
"ROSE","BTC",3,"CoinEx;HitBTC;Binance"
"ROSE","KRW",1,"Korbit"
"ROSE","USDC",1,"Binance"
"ROSE","TRY",1,"Binance"
"U2U","USDT",4,"bitget;Gateio;Kucoin;mexc"
"U2U","EUR",1,"Kraken"
"U2U","USD",1,"Kraken"
"PYR","USDT",5,"bitget;cryptodotcom;Gateio;whitebit;Binance"
"PYR","KRW",1,"Bithumb"
"PYR","EUR",1,"bitvavo"
"PYR","USD",2,"Coinbase;cryptodotcom"
"PYR","ETH",1,"Gateio"
"PYR","BTC",1,"Binance"
"VANA","USDT",4,"bitget;bybit;Gateio;Binance"
"VANA","EUR",1,"bitvavo"
"VANA","KRW",1,"Upbit"
"VANA","BTC",1,"Upbit"
"VANA","TRY",1,"Binance"
"VANA","FDUSD",1,"Binance"
"VANA","USDC",1,"Binance"
"TAPS","USDT",2,"bitget;mexc"
"REZ","USDT",4,"bitget;Gateio;whitebit;Binance"
"REZ","KRW",3,"Bithumb;Coinone;Korbit"
"REZ","THB",1,"Bitkub"
"REZ","EUR",2,"bitvavo;Kraken"
"REZ","USD",2,"Coinbase;Kraken"
"REZ","USDC",2,"Gateio;Binance"
"REZ","BRL",1,"MercadoBitcoin"
"REZ","BTC",1,"whitebit"
"REZ","TRY",2,"whitebit;Binance"
"DUCK","USDT",3,"bitget;Gateio;OKEX"
"DUCK","USD",2,"Kraken;OKEX"
"PIPPIN","USDT",4,"bitget;CoinEx;Gateio;mexc"
"WUSD","USDT",4,"bitget;BitMart;Gateio;mexc"
"WUSD","BTC",1,"bitget"
"XION","USDT",4,"bitget;bybit;Gateio;whitebit"
"XION","EUR",2,"bitvavo;Kraken"
"XION","USD",1,"Kraken"
"LAUNCHCOIN","USDT",3,"bitget;Gateio;Kucoin"
"LAUNCHCOIN","USD",1,"Cexio"
"LAUNCHCOIN","USDC",1,"mexc"
"GMT","USDT",6,"bitget;bybit;Gateio;OKEX;whitebit;Binance"
"GMT","KRW",3,"Bithumb;Coinone;Upbit"
"GMT","EUR",3,"bitvavo;Kraken;Binance"
"GMT","USDC",3,"bybit;Kucoin;Binance"
"GMT","USD",3,"Coinbase;cryptodotcom;Kraken"
"GMT","IDR",1,"indodax"
"GMT","BUSD",1,"P2PB2B"
"GMT","BTC",1,"Upbit"
"GMT","TRY",1,"Binance"
"ACH","USDT",6,"bitget;bybit;cryptodotcom;Gateio;OKEX;Binance"
"ACH","KRW",2,"Bithumb;Coinone"
"ACH","EUR",2,"bitvavo;Kraken"
"ACH","USD",4,"Coinbase;cryptodotcom;Kraken;OKEX"
"ACH","ETH",1,"HuobiPro"
"ACH","USDC",2,"mexc;Binance"
"ACH","TRY",1,"Binance"
"SDEX","USDT",4,"bitget;BitMart;Gateio;mexc"
"HIPPO","USDT",3,"bitget;Gateio;HuobiPro"
"HIPPO","KRW",1,"Coinone"
"HIPPO","EUR",1,"Kraken"
"HIPPO","USD",1,"Kraken"
"ORBS","USDT",4,"bitget;Gateio;OKEX;whitebit"
"ORBS","KRW",3,"Bithumb;Coinone;Upbit"
"ORBS","ETH",1,"Gateio"
"ORBS","IDR",1,"indodax"
"ORBS","USDC",1,"OKEX"
"ORBS","USD",1,"OKEX"
"ORBS","BTC",1,"Upbit"
"MYX","USDT",4,"bitget;BitMart;Gateio;mexc"
"MYX","USD",2,"Cexio;Kraken"
"MYX","KRW",1,"Coinone"
"MYX","EUR",1,"Kraken"
"MYX","USDC",1,"mexc"
"BLUM","USDT",5,"bitget;Gateio;HuobiPro;Kucoin;mexc"
"BLUM","USDC",1,"mexc"
"MINA","USDT",6,"bitget;bybit;Gateio;OKEX;whitebit;Binance"
"MINA","USDC",3,"bitget;mexc;Binance"
"MINA","KRW",3,"Bithumb;Korbit;Upbit"
"MINA","USD",4,"Cexio;Coinbase;cryptodotcom;Kraken"
"MINA","EUR",3,"Coinbase;Kraken;whitebit"
"MINA","BTC",3,"Kraken;Upbit;Binance"
"MINA","GBP",1,"Kraken"
"MINA","TRY",1,"Binance"
"QUICK","USDT",5,"bitget;Gateio;HuobiPro;mexc;Binance"
"QUICK","USD",1,"cryptodotcom"
"QUICK","ETH",1,"Gateio"
"BAR","USDT",5,"bitget;BitMart;CoinEx;mexc;Binance"
"BAR","USDC",1,"Bitso"
"BAR","BTC",1,"Upbit"
"BAR","TRY",1,"Binance"
"DODO","USDT",4,"bitget;Gateio;whitebit;Binance"
"DODO","EUR",1,"bitvavo"
"DODO","KRW",1,"Coinone"
"DODO","ETH",1,"Gateio"
"DODO","BTC",2,"HitBTC;Binance"
"DODO","TRY",1,"Binance"
"ONGAS","USDT",5,"bitget;CoinEx;DigiFinex;Gateio;Binance"
"ONGAS","KRW",3,"Bithumb;Coinone;Upbit"
"ONGAS","EUR",2,"bitvavo;Cexio"
"ONGAS","USD",1,"Cexio"
"ONGAS","BTC",3,"CoinEx;DigiFinex;Binance"
"ONGAS","ETH",1,"Gateio"
"NAORIS","USDT",3,"bitget;Gateio;mexc"
"D","USDT",3,"bitget;Gateio;Binance"
"D","KRW",1,"Bithumb"
"D","EUR",1,"bitvavo"
"D","USD",1,"cryptodotcom"
"D","TRY",1,"Binance"
"MILK","USDT",4,"bitget;bybit;Gateio;Kucoin"
"MILK","KRW",1,"Coinone"
"MILK","USD",1,"cryptodotcom"
"MILK","USDC",1,"mexc"
"LAB","USDT",3,"bitget;Gateio;Kucoin"
"HUMA","USDT",6,"bitget;bybit;Gateio;OKEX;whitebit;Binance"
"HUMA","KRW",2,"Bithumb;Coinone"
"HUMA","THB",1,"Bitkub"
"HUMA","EUR",1,"bitvavo"
"HUMA","USDC",3,"mexc;whitebit;Binance"
"HUMA","USD",1,"OKEX"
"HUMA","BTC",1,"Upbit"
"HUMA","FDUSD",1,"Binance"
"HUMA","TRY",1,"Binance"
"NXPC","USDT",5,"bitget;bybit;Gateio;whitebit;Binance"
"NXPC","KRW",3,"Bithumb;Coinone;Upbit"
"NXPC","THB",1,"Bitkub"
"NXPC","MANTLE",1,"bybit"
"NXPC","USD",1,"cryptodotcom"
"NXPC","USDC",3,"mexc;whitebit;Binance"
"NXPC","BTC",1,"Upbit"
"NXPC","TRY",1,"Binance"
"LUNC","USDT",5,"bitget;bybit;Gateio;whitebit;Binance"
"LUNC","THB",1,"Bitkub"
"LUNC","EUR",2,"bitvavo;Kraken"
"LUNC","USDC",3,"bybit;Kucoin;mexc"
"LUNC","BTC",1,"CoinEx"
"LUNC","USD",2,"cryptodotcom;Kraken"
"LUNC","TRY",1,"Binance"
"PEOPLE","USDT",6,"bitget;bybit;Gateio;OKEX;whitebit;Binance"
"PEOPLE","EUR",1,"bitvavo"
"PEOPLE","USD",2,"Cexio;OKEX"
"PEOPLE","USDC",2,"Gateio;Binance"
"PEOPLE","TRY",1,"Binance"
"PEOPLE","FDUSD",1,"Binance"
"CESS","USDT",4,"bitget;BitMart;Gateio;Kucoin"
"SWELL","USDT",3,"bitget;bybit;Gateio"
"SWELL","KRW",1,"Bithumb"
"SWELL","THB",1,"Bitkub"
"SWELL","EUR",2,"bitvavo;Kraken"
"SWELL","USDC",1,"bybit"
"SWELL","USD",2,"Coinbase;Kraken"
"SWELL","BTC",1,"Upbit"
"KERNEL","USDT",4,"bitget;Gateio;whitebit;Binance"
"KERNEL","KRW",3,"Bithumb;Coinone;Upbit"
"KERNEL","THB",1,"Bitkub"
"KERNEL","EUR",2,"bitvavo;Kraken"
"KERNEL","USD",3,"Coinbase;cryptodotcom;Kraken"
"KERNEL","USDC",3,"mexc;whitebit;Binance"
"KERNEL","BTC",1,"Upbit"
"KERNEL","TRY",1,"Binance"
"KERNEL","BNB",1,"Binance"
"KERNEL","FDUSD",1,"Binance"
"BOOST","USDT",3,"bitget;BitMart;toobit"
"STO","USDT",4,"bitget;Gateio;mexc;Binance"
"STO","THB",1,"Bitkub"
"STO","EUR",1,"bitvavo"
"STO","KRW",1,"Coinone"
"STO","USDC",2,"mexc;Binance"
"STO","TRY",1,"Binance"
"STO","FDUSD",1,"Binance"
"PHB","USDT",5,"bitget;Gateio;HuobiPro;mexc;Binance"
"PHB","EUR",1,"bitvavo"
"PHB","BTC",1,"Binance"
"PHB","TRY",1,"Binance"
"TAIKO","USDT",4,"bitget;bybit;Gateio;Kucoin"
"TAIKO","KRW",3,"Bithumb;Korbit;Upbit"
"TAIKO","EUR",1,"bitvavo"
"TAIKO","USD",1,"cryptodotcom"
"TAIKO","BTC",1,"Upbit"
"MIRA","USDT",4,"bitget;Gateio;whitebit;Binance"
"MIRA","THB",1,"Bitkub"
"MIRA","EUR",2,"bitvavo;Kraken"
"MIRA","KRW",2,"Coinone;Upbit"
"MIRA","USD",1,"Kraken"
"MIRA","USDC",2,"mexc;Binance"
"MIRA","FDUSD",1,"Binance"
"MIRA","BNB",1,"Binance"
"MIRA","TRY",1,"Binance"
"SHELL","USDT",4,"bitget;Gateio;whitebit;Binance"
"SHELL","THB",1,"Bitkub"
"SHELL","EUR",2,"bitvavo;whitebit"
"SHELL","KRW",1,"Coinone"
"SHELL","BTC",2,"Upbit;Binance"
"SHELL","USDC",1,"Binance"
"SHELL","TRY",1,"Binance"
"THINK","USDT",4,"bitget;BitMart;Gateio;Kucoin"
"SKATE","USDT",4,"bitget;bybit;Gateio;mexc"
"SKATE","USDC",1,"mexc"
"VFY","USDT",3,"bitget;Gateio;Kucoin"
"VFY","USD",1,"Kraken"
"VFY","EUR",1,"Kraken"
"PARTI","USDT",6,"bitget;bybit;Gateio;OKEX;whitebit;Binance"
"PARTI","KRW",2,"Bithumb;Coinone"
"PARTI","EUR",2,"bitvavo;Kraken"
"PARTI","USD",2,"Kraken;OKEX"
"PARTI","USDC",3,"mexc;whitebit;Binance"
"PARTI","BNB",1,"Binance"
"PARTI","TRY",1,"Binance"
"PARTI","FDUSD",1,"Binance"
"SOMI","USDT",4,"bitget;bybit;Gateio;Binance"
"SOMI","THB",1,"Bitkub"
"SOMI","EUR",2,"bitvavo;Kraken"
"SOMI","USD",1,"Kraken"
"SOMI","USDC",2,"mexc;Binance"
"SOMI","KRW",1,"Upbit"
"SOMI","BTC",1,"Upbit"
"SOMI","BNB",1,"Binance"
"SOMI","FDUSD",1,"Binance"
"SOMI","TRY",1,"Binance"
"ARIAIP","USDT",3,"bitget;BitMart;Gateio"
"ARIAIP","KRW",1,"Coinone"
"CATI","USDT",6,"bitget;bybit;Gateio;OKEX;whitebit;Binance"
"CATI","THB",1,"Bitkub"
"CATI","EUR",2,"bitvavo;bybit"
"CATI","USDC",2,"bybit;Binance"
"CATI","KRW",1,"Coinone"
"CATI","USD",2,"cryptodotcom;OKEX"
"CATI","TRY",1,"Binance"
"STPT","USDT",3,"bitget;Gateio;whitebit"
"STPT","KRW",1,"Coinone"
"STPT","USD",1,"cryptodotcom"
"STPT","BTC",1,"Upbit"
"SAGA","USDT",4,"bitget;Gateio;whitebit;Binance"
"SAGA","EUR",3,"bitvavo;Kraken;whitebit"
"SAGA","USDC",2,"Gateio;Binance"
"SAGA","USD",1,"Kraken"
"SAGA","BTC",2,"whitebit;Binance"
"SAGA","TRY",2,"whitebit;Binance"
"SAGA","FDUSD",1,"Binance"
"SAGA","BNB",1,"Binance"
"YB","USDT",5,"bitget;bybit;Gateio;OKEX;Binance"
"YB","EUR",2,"bitvavo;Kraken"
"YB","USD",3,"Coinbase;Kraken;OKEX"
"YB","KRW",1,"Coinone"
"YB","BNB",1,"Binance"
"YB","USDC",1,"Binance"
"YB","FDUSD",1,"Binance"
"YB","TRY",1,"Binance"
"COOKIE","USDT",4,"bitget;bybit;Gateio;Binance"
"COOKIE","KRW",2,"Bithumb;Coinone"
"COOKIE","THB",1,"Bitkub"
"COOKIE","USDC",2,"Cexio;Binance"
"COOKIE","USD",2,"Coinbase;Kraken"
"COOKIE","EUR",1,"Kraken"
"COOKIE","BRL",1,"MercadoBitcoin"
"MDOGS","USDT",1,"bitget"
"USDV","ETH",1,"bitget"
"USDV","USDC",1,"bitget"
"USDV","BTC",1,"bitget"
"USDV","USDT",1,"CoinEx"
"TAC","USDT",3,"bitget;BitMart;bybit"
"TAC","USD",1,"Kraken"
"TAC","EUR",1,"Kraken"
"SCROLL","EUR",2,"bitget;bitvavo"
"SCROLL","USDT",6,"bitget;bybit;Gateio;OKEX;whitebit;Binance"
"SCROLL","KRW",2,"Bithumb;Coinone"
"SCROLL","THB",1,"Bitkub"
"SCROLL","USD",2,"cryptodotcom;OKEX"
"SCROLL","USDC",1,"OKEX"
"SCROLL","BTC",2,"Upbit;Binance"
"SCROLL","TRY",1,"Binance"
"SCROLL","IDR",1,"Binance"
"SCROLL","FDUSD",1,"Binance"
"H","USDT",4,"bitget;bybit;Gateio;mexc"
"H","KRW",2,"Bithumb;Coinone"
"H","MANTLE",1,"bybit"
"H","USDC",2,"bybit;mexc"
"H","USD",3,"Cexio;cryptodotcom;Kraken"
"H","EUR",1,"Kraken"
"JTO","USDT",6,"bitget;bybit;Gateio;OKEX;whitebit;Binance"
"JTO","KRW",3,"Bithumb;Korbit;Upbit"
"JTO","THB",1,"Bitkub"
"JTO","EUR",3,"bitvavo;Kraken;whitebit"
"JTO","USDC",4,"bybit;Gateio;whitebit;Binance"
"JTO","USD",4,"Coinbase;cryptodotcom;Kraken;OKEX"
"JTO","BRL",1,"MercadoBitcoin"
"JTO","BTC",1,"Upbit"
"JTO","TRY",1,"Binance"
"JTO","FDUSD",1,"Binance"
"PHA","USDC",2,"bitget;Binance"
"PHA","USDT",5,"bitget;Gateio;OKEX;whitebit;Binance"
"PHA","EUR",3,"bitvavo;Kraken;whitebit"
"PHA","BTC",2,"CoinEx;Binance"
"PHA","KRW",1,"Coinone"
"PHA","USD",2,"Kraken;OKEX"
"PHA","ETH",1,"Kucoin"
"PHA","TRY",1,"Binance"
"ZKC","USDT",5,"bitget;bybit;Gateio;whitebit;Binance"
"ZKC","THB",1,"Bitkub"
"ZKC","EUR",1,"bitvavo"
"ZKC","USD",2,"Coinbase;cryptodotcom"
"ZKC","KRW",2,"Coinone;Upbit"
"ZKC","USDC",2,"mexc;Binance"
"ZKC","BTC",1,"Upbit"
"ZKC","BNB",1,"Binance"
"ZKC","FDUSD",1,"Binance"
"ZKC","TRY",1,"Binance"
"ML","USDT",5,"bitget;BitMart;Gateio;mexc;Poloniex"
"BR","USDT",3,"bitget;bybit;Gateio"
"SCLP","USDT",4,"bitget;Gateio;Kucoin;mexc"
"SCLP","ETH",1,"Gateio"
"SCLP","BTC",1,"Kucoin"
"YGG","USDT",6,"bitget;cryptodotcom;Gateio;OKEX;whitebit;Binance"
"YGG","KRW",3,"Bithumb;Coinone;Upbit"
"YGG","EUR",3,"bitvavo;Kraken;OKEX"
"YGG","USD",3,"cryptodotcom;Kraken;OKEX"
"YGG","ETH",1,"Gateio"
"YGG","USDC",2,"Gateio;Binance"
"YGG","BRL",1,"MercadoBitcoin"
"YGG","BTC",2,"Upbit;Binance"
"HOLDS","USDT",3,"bitget;Gateio;Kucoin"
"CHESS","USDT",6,"bitget;CoinEx;Gateio;LAToken;mexc;Binance"
"CHESS","USD",1,"cryptodotcom"
"CHESS","ETH",1,"Gateio"
"CHESS","USDC",1,"Binance"
"ANIM","USDT",1,"bitget"
"GALATA","USDT",3,"bitget;Gateio;OKEX"
"SUNDOG","USDT",4,"bitget;bybit;Gateio;HuobiPro"
"SUNDOG","KRW",2,"Bithumb;Coinone"
"SUNDOG","EUR",1,"Kraken"
"SUNDOG","USD",1,"Kraken"
